SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA
2	1	1	58	38030	6000	0.73394677427131682634	0	1	909.98273901641368866	0	NaN	NaN	0	1	1	0	1	0
2	1	1	59	8985	7046	0.73399307439103722572	0	1	976.83925999444909394	0	NaN	NaN	0	1	1	0	1	0
2	1	1	60	1592	1607	0.73403936880640685558	0	1	980.50238200812600553	0	NaN	NaN	0	1	1	0	1	0
2	1	1	61	50558	2132	0.7340856634546071291	0	1	941.03884202195331454	0	NaN	NaN	0	1	1	0	1	0
2	1	1	62	7239	5352	0.73413195658940821886	0	1	1005.7687649969011545	0	NaN	NaN	0	1	1	0	1	0
2	1	1	63	17445	2514	0.73417825193610042334	0	1	1001.6575169865973294	0	NaN	NaN	0	1	1	0	1	0
2	1	2	1	4983	5730	0.73600318480748683214	0	1	1061.7191799974534661	0	NaN	NaN	0	1	1	0	1	0
2	1	2	2	28151	4135	0.73604949063155800104	0	1	1070.8670630119740963	0	NaN	NaN	0	1	1	0	1	0
2	1	2	3	69581	5169	0.7360957686323672533	0	1	1016.5808520105201751	0	NaN	NaN	0	1	1	0	1	0
2	1	2	4	12204	5821	0.73614207783248275518	0	1	1188.0877400108147413	0	NaN	NaN	0	1	1	0	1	0
2	1	2	5	58806	8842	0.73618835629895329475	0	1	1154.7593699942808598	0	NaN	NaN	0	1	1	0	1	0
2	1	2	6	28151	4135	0.73623465793207287788	1	1	849.00112400646321476	0	3	NaN	1	1	0	1	2	0
2	1	2	7	34370	4990	0.73628094454761594534	0	0	903.02128999610431492	0	NaN	NaN	0	0	0	1	2	0
2	1	2	8	36146	9955	0.7363272480433806777	0	1	1045.0533309776801616	0	NaN	NaN	0	1	1	0	1	0
2	1	2	9	26259	7331	0.7363735404796898365	0	1	1101.8759669968858361	0	NaN	NaN	0	1	1	0	1	0
2	1	2	10	62449	3470	0.7364198354771360755	0	1	1031.5143850166350603	0	NaN	NaN	0	1	1	0	1	0
2	1	2	11	71218	9913	0.73646613233722746372	0	1	1091.8397509958595037	0	NaN	NaN	0	1	1	0	1	0
2	1	2	12	61309	3207	0.73655871767550706863	0	1	775.39424400310963392	0	NaN	NaN	0	1	1	0	1	0
2	1	2	13	2226	5799	0.73660501022823154926	0	1	1181.262450001668185	0	NaN	NaN	0	1	1	0	1	0
2	1	2	14	59796	4068	0.73665129614528268576	0	1	1340.8479290083050728	0	NaN	NaN	0	1	1	0	1	0
2	1	2	15	25152	2204	0.73669759370386600494	0	1	1532.7230800176039338	0	NaN	NaN	0	1	1	0	1	0
2	1	2	16	37882	7081	0.7367438911460340023	0	1	956.30869601154699922	0	NaN	NaN	0	1	1	0	1	0
2	1	2	17	59935	3632	0.7367901861434802413	0	1	1215.1513270218856633	0	NaN	NaN	0	1	1	0	1	0
2	1	2	18	53955	3444	0.73683647916186600924	0	1	1258.0261029943358153	0	NaN	NaN	0	1	1	0	1	0
2	1	2	19	37937	2840	0.73688277450855821371	0	1	1401.9982750178314745	0	NaN	NaN	0	1	1	0	1	0
2	1	2	20	56366	1538	0.7369290677597746253	0	1	1406.0328440100420266	0	NaN	NaN	0	1	1	0	1	0
2	1	2	21	33690	8951	0.73702165484428405762	0	1	690.22486999165266752	0	NaN	NaN	0	1	1	0	1	0
2	1	2	22	51621	8009	0.7370679463492706418	0	1	1229.9945370177738369	0	NaN	NaN	0	1	1	0	1	0
2	1	2	23	27019	5772	0.73711424402426928282	0	1	1219.290869019459933	0	NaN	NaN	0	1	1	0	1	0
2	1	2	24	64046	5200	0.73716044693719595671	0	1	1233.0487990111578256	0	NaN	NaN	0	1	1	0	1	0
2	1	2	25	43768	7984	0.73720673122443258762	0	1	1231.3967169902753085	0	NaN	NaN	0	1	1	0	1	0
2	1	2	26	59677	9865	0.73725302843376994133	0	1	1365.8261250238865614	0	NaN	NaN	0	1	1	0	1	0
2	1	2	27	11300	7367	0.73729931889101862907	0	1	1213.0057979957200587	0	NaN	NaN	0	1	1	0	1	0
2	1	2	28	32626	436	0.73734561249148100615	1	1	864.03220999636687338	0	45	NaN	1	1	0	1	2	0
2	1	2	29	49483	3014	0.73739191389176994562	0	1	1102.6347799925133586	0	NaN	NaN	0	1	1	0	1	0
2	1	2	30	51853	3569	0.73743820085655897856	0	1	1044.1480469889938831	0	NaN	NaN	0	1	1	0	1	0
2	1	2	31	69397	6871	0.73753079259768128395	0	1	903.01410399843007326	0	NaN	NaN	0	1	1	0	1	0
2	1	2	32	35304	4263	0.73757708771154284477	0	1	1205.7008290139492601	0	NaN	NaN	0	1	1	0	1	0
2	1	2	33	3939	3694	0.73762338433880358934	0	1	1103.9708299795165658	0	NaN	NaN	0	1	1	0	1	0
2	1	2	34	10198	5322	0.73766967363189905882	0	1	1193.3056919951923192	0	NaN	NaN	0	1	1	0	1	0
2	1	2	35	26354	4061	0.73771597002632915974	0	1	1114.2792320169974118	0	NaN	NaN	0	1	1	0	1	0
2	1	2	36	20760	7985	0.737762266187928617	0	1	870.40872999932616949	0	NaN	NaN	0	1	1	0	1	0
2	1	2	37	69807	6041	0.73780855652876198292	0	1	1172.3315060080494732	0	NaN	NaN	0	1	1	0	1	0
2	1	2	38	31933	6142	0.73785485699772834778	0	1	1255.3970360022503883	0	NaN	NaN	0	1	1	0	1	0
2	1	2	39	59833	6843	0.73790114803705364466	0	1	1206.6241319989785552	0	NaN	NaN	0	1	1	0	1	0
2	1	2	40	52323	7442	0.73794744233600795269	0	1	1591.8052089982666075	0	NaN	NaN	0	1	1	0	1	0
2	1	2	41	47020	1108	0.7380400307010859251	0	1	1103.2764740230049938	0	NaN	NaN	0	1	1	0	1	0
2	1	2	42	42228	9936	0.73808632860891520977	0	1	702.26395400823093951	0	NaN	NaN	0	1	1	0	1	0
2	1	2	43	47326	2757	0.73813261464238166809	0	1	1180.3419829811900854	0	NaN	NaN	0	1	2	0	1	0
2	1	2	44	69268	9658	0.73817890568170696497	0	1	1204.2368669935967773	0	NaN	NaN	0	1	1	0	1	0
2	1	2	45	69581	5169	0.73822520661633461714	1	1	727.87935301312245429	0	41	NaN	1	1	0	1	2	0
2	1	2	46	72624	3376	0.73827150173019617796	0	1	930.54285302059724927	0	NaN	NaN	0	1	1	0	1	0
2	1	2	47	60657	7287	0.73831779591273516417	0	1	1088.220297999214381	0	NaN	NaN	0	1	2	0	1	0
2	1	2	48	11410	5363	0.73836408776696771383	0	1	1144.5516980020329356	0	NaN	NaN	0	1	1	0	1	0
2	1	2	49	57804	5834	0.73841028579045087099	0	1	1576.6916289867367595	0	NaN	NaN	0	1	1	0	1	0
2	1	2	50	40033	6448	0.73845657729543745518	0	1	1335.0874079915229231	0	NaN	NaN	0	1	1	0	1	0
2	1	2	51	39603	4186	0.73850287008099257946	0	1	1258.9034420088864863	0	NaN	NaN	0	1	1	0	1	0
2	1	2	52	62212	9715	0.73854917183052748442	0	1	1415.8041490009054542	0	NaN	NaN	0	1	1	0	1	0
2	1	2	53	19446	1430	0.73864175856579095125	0	1	1120.9088549949228764	0	NaN	NaN	0	1	1	0	1	0
2	1	2	54	28904	9621	0.73868805111851543188	0	1	1212.2687340015545487	0	NaN	NaN	0	1	1	0	1	0
2	1	2	55	64363	7112	0.73873434890992939472	0	1	863.81083299056626856	0	NaN	NaN	0	1	1	0	1	0
2	1	2	56	28873	9845	0.73878064192831516266	0	1	1303.0371329805348068	0	NaN	NaN	0	1	1	0	1	0
2	1	2	57	39707	7473	0.73882693436462432146	0	1	1647.183475986821577	0	NaN	NaN	0	1	1	0	1	0
2	1	2	58	6432	60	0.73887323413509875536	0	1	1307.4988070002291352	0	NaN	NaN	0	1	1	0	1	0
2	1	2	59	47326	2757	0.73891952598933130503	1	1	718.94402700127102435	0	15	NaN	1	1	0	1	2	0
2	1	2	60	19684	2704	0.7389658105093985796	0	1	1054.4499380048364401	0	NaN	NaN	0	1	1	0	1	0
2	1	2	61	18695	8634	0.73901211167685687542	1	0	1351.4001139847096056	0	104	NaN	1	0	1	0	1	0
2	1	2	62	68740	4900	0.7390584087697789073	0	1	1167.5181449973024428	0	NaN	NaN	0	1	1	0	1	0
2	1	3	1	30533	7336	0.74065862421412020922	0	1	1412.6292130094952881	0	NaN	NaN	0	1	1	0	1	0
2	1	3	2	70336	970	0.7407049243338406086	0	1	1425.4293029953259975	0	NaN	NaN	0	1	1	0	1	0
2	1	3	3	69020	4229	0.74075120955239981413	0	1	1212.2186349879484624	0	NaN	NaN	0	1	1	0	1	0
2	1	3	4	43875	3770	0.74079751479439437389	0	1	1268.7369659834075719	0	NaN	NaN	0	1	1	0	1	0
2	1	3	5	66193	3284	0.74084379419218748808	0	1	1370.2903240045998245	0	NaN	NaN	0	1	1	0	1	0
2	1	3	6	61214	6316	0.74089009978342801332	0	1	1200.7152570004109293	0	NaN	NaN	0	1	1	0	1	0
2	1	3	7	72375	1266	0.74093638383783400059	0	1	1402.3825050098821521	0	NaN	NaN	0	1	1	0	1	0
2	1	3	8	36577	479	0.74098268535453826189	0	1	1127.684962993953377	0	NaN	NaN	0	1	1	0	1	0
2	1	3	9	17552	6277	0.74102896405383944511	0	1	1154.3567050248384476	0	NaN	NaN	0	1	1	0	1	0
2	1	3	10	12528	9754	0.74107526708394289017	0	1	1032.8563409857451916	0	NaN	NaN	0	1	1	0	1	0
2	1	3	11	60784	7300	0.74116786429658532143	0	1	825.47707899357192218	0	NaN	NaN	0	1	1	0	1	0
2	1	3	12	6742	1104	0.74121414963155984879	0	1	1135.0994719832669944	0	NaN	NaN	0	1	1	0	1	0
2	1	3	13	67455	7313	0.74126044777221977711	0	1	1430.391766014508903	0	NaN	NaN	0	1	1	0	1	0
2	1	3	14	3678	3250	0.741306735435500741	0	1	1419.9183830060064793	0	NaN	NaN	0	1	1	0	1	0
2	1	3	15	9433	6726	0.74135303311049938202	0	1	1525.494764995528385	0	NaN	NaN	0	1	1	0	1	0
2	1	3	16	8827	8054	0.74139931588433682919	0	1	1667.0290069887414575	0	NaN	NaN	0	1	1	0	1	0
2	1	3	17	8120	7613	0.74144563241861760616	0	1	1403.4418779774568975	0	NaN	NaN	0	1	1	0	1	0
2	1	3	18	41994	6236	0.74149191169999539852	0	1	1164.1516840027179569	0	NaN	NaN	0	1	1	0	1	0
2	1	3	19	4355	2259	0.74153821333311498165	0	1	1390.580049017444253	0	NaN	NaN	0	1	1	0	1	0
2	1	3	20	3424	3968	0.74158449866808950901	0	1	1229.5523759967181832	0	NaN	NaN	0	1	1	0	1	0
2	1	3	21	23617	2980	0.74163078865967690945	0	1	1124.7283909760881215	0	NaN	NaN	0	1	1	0	1	0
2	1	3	22	70801	9718	0.7416770899435505271	0	1	1275.1409259799402207	0	NaN	NaN	0	1	1	0	1	0
2	1	3	23	68936	1550	0.74172338610514998436	0	1	1154.8312430095393211	0	NaN	NaN	0	1	1	0	1	0
2	1	3	24	23617	2980	0.74176967155653983355	1	1	811.89806901966221631	0	2	NaN	1	1	0	1	2	0
2	1	3	25	6573	6274	0.74186226620804518461	0	1	1061.9590980059001595	0	NaN	NaN	0	1	1	0	1	0
2	1	3	26	34456	6666	0.74190856353379786015	0	1	1146.3865980040282011	0	NaN	NaN	0	1	1	0	1	0
2	1	3	27	9886	3580	0.74195485387463122606	0	1	1332.0165000041015446	0	NaN	NaN	0	1	1	0	1	0
2	1	3	28	57047	791	0.74200114503037184477	0	1	1204.2220959847327322	0	NaN	NaN	0	1	1	0	1	0
2	1	3	29	50444	7771	0.74204744701273739338	1	1	892.24905901937745512	0	99	NaN	1	1	0	1	2	0
2	1	3	30	20760	7985	0.7420937408460304141	1	1	788.5817789938300848	0	55	NaN	1	1	0	2	2	0
2	1	3	31	54042	5651	0.74214003316592425108	0	1	837.32435302226804197	0	NaN	NaN	0	1	1	0	1	0
2	1	3	32	11403	4786	0.74218623002525418997	0	1	870.53949898108839989	0	NaN	NaN	0	1	1	0	1	0
2	1	3	33	16265	5910	0.74223251629155129194	0	0	1076.9684370025061071	0	NaN	NaN	0	0	0	1	2	0
2	1	3	34	41669	6588	0.74227881780825555325	0	1	1175.6423150072805583	0	NaN	NaN	0	1	1	0	1	0
2	1	3	35	30615	5925	0.74232511513400822878	0	1	1181.2109239981509745	0	NaN	NaN	0	1	1	0	1	0
2	1	3	36	22618	5699	0.74241769744548946619	0	1	835.29341101530008018	0	NaN	NaN	0	1	1	0	1	0
2	1	3	37	71870	3719	0.74246399069670587778	0	1	1375.8613170066382736	0	NaN	NaN	0	1	1	0	1	0
2	1	3	38	1367	5440	0.74251028115395456553	0	1	1041.9699700141791254	0	NaN	NaN	0	1	1	0	1	0
2	1	3	39	32515	9470	0.74255658069159835577	0	1	1226.5636299853213131	0	NaN	NaN	0	1	1	0	1	0
2	1	3	40	27012	1330	0.7426028780173510313	0	1	1202.1445599966682494	0	NaN	NaN	0	1	1	0	1	0
2	1	3	41	41273	8935	0.74264916602987796068	0	1	1103.5571259853895754	0	NaN	NaN	0	1	1	0	1	0
2	1	3	42	7660	80	0.74269546393770724535	0	1	1168.8830369967035949	0	NaN	NaN	0	1	1	0	1	0
2	1	3	43	49803	2159	0.74274175381287932396	0	1	1091.5299569896887988	0	NaN	NaN	0	1	1	0	1	0
2	1	3	44	31820	1866	0.74278805498033761978	0	1	1026.3603820058051497	0	NaN	NaN	0	1	1	0	1	0
2	1	3	45	8080	5965	0.74288064392749220133	0	1	1263.8303909916430712	0	NaN	NaN	0	1	1	0	1	0
2	1	3	46	8629	7512	0.74292694067116826773	0	1	1136.0665689862798899	0	NaN	NaN	0	1	1	0	1	0
2	1	3	47	5667	4025	0.7429732269374653697	0	1	1217.065122997155413	0	NaN	NaN	0	1	1	0	1	0
2	1	3	48	5667	4025	0.74301952635869383812	1	1	754.3237909849267453	0	0	NaN	1	1	0	1	2	0
2	1	3	49	30374	403	0.74306581984274089336	0	1	802.85878299036994576	0	NaN	NaN	0	1	1	0	1	0
2	1	3	50	39459	1665	0.74311211309395730495	0	1	1117.8356469899881631	0	NaN	NaN	0	1	1	0	1	0
2	1	3	51	4988	9667	0.74315841065254062414	0	1	1259.519276994979009	0	NaN	NaN	0	1	1	0	1	0
2	1	3	52	25960	340	0.74320469354279339314	0	0	972.70381200360134244	0	NaN	NaN	0	0	0	1	2	0
2	1	3	53	60333	6692	0.74325099540874361992	0	1	844.18935401481576264	0	NaN	NaN	0	1	1	0	1	0
2	1	3	54	57869	3824	0.74334358749911189079	0	1	1571.7066859942860901	0	NaN	NaN	0	1	1	0	1	0
2	1	3	55	7914	1160	0.7433897852897644043	0	1	1335.2520100015681237	0	NaN	NaN	0	1	1	0	1	0
2	1	3	56	8985	7046	0.74343607574701309204	1	0	1151.7879099992569536	0	121	NaN	1	0	1	0	1	0
2	1	3	57	8579	7852	0.74348236923106014729	0	1	1162.0168530207592994	0	NaN	NaN	0	1	1	0	1	0
2	1	3	58	3971	5291	0.74352865712717175484	0	1	1403.0129300081171095	0	NaN	NaN	0	1	1	0	1	0
2	1	3	59	23867	3595	0.74357495957519859076	0	1	1362.0921520050615072	0	NaN	NaN	0	1	1	0	1	0
2	1	3	60	21790	2325	0.74362125061452388763	0	1	1358.4741750091779977	0	NaN	NaN	0	1	1	0	1	0
2	1	3	61	33116	4285	0.74366754502989351749	0	1	1411.1071650113444775	0	NaN	NaN	0	1	1	0	1	0
2	1	3	62	57417	8561	0.74371383211109787226	0	1	1384.3729270156472921	0	NaN	NaN	0	1	1	0	1	0
2	1	3	63	49483	3014	0.74376013351138681173	1	1	708.54861199040897191	0	95	NaN	1	1	0	1	2	0
2	1	4	1	30374	403	0.74534270260483026505	1	1	1260.172125999815762	0	14	NaN	1	1	0	1	2	0
2	1	4	2	44981	612	0.74538900854531675577	1	1	1737.4214449955616146	0	153	NaN	1	1	0	1	2	0
2	1	4	3	39117	4687	0.74543528852518647909	0	1	964.02858701185323298	0	NaN	NaN	0	1	1	0	1	0
2	1	4	4	23841	9425	0.74548159074038267136	1	1	1302.0831239991821349	0	170	NaN	1	1	0	1	2	0
2	1	4	5	22717	7750	0.74552788317669183016	0	1	1302.4184320238418877	0	NaN	NaN	0	1	1	0	1	0
2	1	4	6	22340	3194	0.74557417340110987425	0	0	1191.3010290008969605	0	NaN	NaN	0	0	0	1	2	0
2	1	4	7	27946	2628	0.74562047119252383709	0	1	1134.526934998575598	0	NaN	NaN	0	1	1	0	1	0
2	1	4	8	18290	9722	0.74566678004339337349	0	1	1215.8748159999959171	0	NaN	NaN	0	1	1	0	1	0
2	1	4	9	57417	8561	0.74571305129211395979	1	1	903.79972901428118348	0	9	NaN	1	1	0	1	2	0
2	1	4	10	29074	2670	0.74575935048051178455	0	1	837.74579499731771648	0	NaN	NaN	0	1	1	0	1	0
2	1	4	11	63028	5109	0.74585193267557770014	0	0	1271.2481349881272763	0	NaN	NaN	0	0	0	1	2	0
2	1	4	12	51302	3457	0.74589814140927046537	0	1	2154.8264549928717315	0	NaN	NaN	0	1	1	0	1	0
2	1	4	13	69768	9972	0.7459444334963336587	0	1	2001.9292910001240671	0	NaN	NaN	0	1	1	0	1	0
2	1	4	14	65415	899	0.7459907263983041048	0	1	1516.1327469977550209	0	NaN	NaN	0	1	1	0	1	0
2	1	4	15	8602	5741	0.74603702186141163111	0	1	970.66599800018593669	0	NaN	NaN	0	1	1	0	1	0
2	1	4	16	42722	3831	0.74608331720810383558	0	1	1202.8252859890926629	0	NaN	NaN	0	1	1	0	1	0
2	1	4	17	11472	3799	0.74612961127422749996	0	1	1062.8648389829322696	0	NaN	NaN	0	1	1	0	1	0
2	1	4	18	68798	2517	0.74617590464185923338	0	1	1022.6830369792878628	0	NaN	NaN	0	1	1	0	1	0
2	1	4	19	28452	6504	0.74622219137381762266	0	1	893.46362801734358072	0	NaN	NaN	0	1	1	0	1	0
2	1	4	20	71928	3548	0.74631478579249233007	0	1	1305.6640919821802527	0	NaN	NaN	0	1	1	0	1	0
2	1	4	21	8951	6399	0.74636107904370874166	0	1	1322.798717999830842	0	NaN	NaN	0	1	1	0	1	0
2	1	4	22	12494	3095	0.74640737380832433701	0	1	1304.0472920110914856	0	NaN	NaN	0	1	1	0	1	0
2	1	4	23	30526	9021	0.74645366461481899023	0	1	1641.5071530209388584	0	NaN	NaN	0	1	1	0	1	0
2	1	4	24	33457	9121	0.74649996496737003326	0	1	1932.6519999885931611	0	NaN	NaN	0	1	1	0	1	0
2	1	4	25	8579	7852	0.7465462506515905261	1	1	943.65493999794125557	0	30	NaN	1	1	0	1	2	0
2	1	4	26	47020	1108	0.74659254716243594885	1	1	1022.7268129820004106	0	109	NaN	1	1	0	1	2	0
2	1	4	27	66800	8441	0.74663884949404746294	0	1	1218.619301012950018	0	NaN	NaN	0	1	1	0	1	0
2	1	4	28	64704	9826	0.74668513855431228876	0	1	1240.1799590152222663	0	NaN	NaN	0	1	1	0	1	0
2	1	4	29	24485	7559	0.74673143052496016026	0	1	1414.5126180083025247	0	NaN	NaN	0	1	1	0	1	0
2	1	4	30	23291	2880	0.74682402273174375296	0	1	1402.2179780004080385	0	NaN	NaN	0	1	1	0	1	0
2	1	4	31	68986	9949	0.74687031668145209551	0	1	1289.4002399989403784	0	NaN	NaN	0	1	1	0	1	0
2	1	4	32	54961	7441	0.74691661214455962181	1	1	934.24941398552618921	0	196	NaN	1	1	0	1	2	0
2	1	4	33	63243	4751	0.74696289619896560907	0	1	1093.2392310060095042	0	NaN	NaN	0	1	1	0	1	0
2	1	4	34	3103	5679	0.74700919282622635365	0	1	1231.6062019963283092	0	NaN	NaN	0	1	1	0	1	0
2	1	4	35	59677	9865	0.74705548537895083427	1	1	847.6160310092382133	0	133	NaN	1	1	0	1	2	0
2	1	4	36	3321	1645	0.74710178491659462452	0	1	931.91032900358550251	0	NaN	NaN	0	1	1	0	1	0
2	1	4	37	72375	1266	0.7471479856176301837	1	1	1078.0931029876228422	0	92	NaN	1	1	0	1	2	0
2	1	4	38	7461	1549	0.74719428014941513538	0	1	839.66853099991567433	0	NaN	NaN	0	1	1	0	1	0
2	1	4	39	69020	4229	0.74724056769628077745	1	1	1688.3453210175503045	0	98	NaN	1	1	0	1	2	0
2	1	4	40	55369	9562	0.74728686187881976366	0	1	2016.2684870010707527	0	NaN	NaN	0	1	1	0	1	0
2	1	4	41	31414	6187	0.74737944814842194319	0	1	1477.8908209991641343	0	NaN	NaN	0	1	1	0	1	0
2	1	4	42	19537	8748	0.74742575513664633036	1	0	3219.6552320092450827	1	187	NaN	1	0	1	2	1	0
2	1	4	43	14599	8374	0.74747204489540308714	0	1	2829.3948030041065067	0	NaN	NaN	0	1	1	0	1	0
