SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA
6	1	2	19	71039	2840	0.6950132675701752305	0	1	860.36565000176778995	0	NaN	NaN	0	1	1	0	1	0
6	1	2	20	43269	1538	0.69505955372005701065	0	1	879.99182699786615558	0	NaN	NaN	0	1	1	0	1	0
6	1	2	21	29860	8951	0.69515214615967124701	0	1	692.41698800033191219	0	NaN	NaN	0	1	1	0	1	0
6	1	2	22	26307	8009	0.69519843545276671648	0	1	891.30953100175247528	0	NaN	NaN	0	1	1	0	1	0
6	1	2	23	68492	5772	0.69524474197532981634	0	1	801.29983200095011853	0	NaN	NaN	0	1	1	0	1	0
6	1	2	24	64072	5200	0.69529103103559464216	0	1	902.10953600035281852	0	NaN	NaN	0	1	1	0	1	0
6	1	2	25	13521	7984	0.6953373180003836751	0	1	1003.039251001609955	0	NaN	NaN	0	1	1	0	1	0
6	1	2	26	22892	9865	0.6953836207976564765	0	1	1187.2316270018927753	0	NaN	NaN	0	1	1	0	1	0
6	1	2	27	71986	7367	0.69542990531772375107	0	1	903.14440200017997995	0	NaN	NaN	0	1	1	0	1	0
6	1	2	28	32626	436	0.69547620892990380526	1	1	981.91274900091229938	0	45	NaN	1	1	0	1	2	0
6	1	2	29	37993	3014	0.69552250299602746964	0	1	812.9991650021111127	0	NaN	NaN	0	1	1	0	1	0
6	1	2	30	13624	3569	0.69556879717856645584	0	1	1245.9542079996026587	0	NaN	NaN	0	1	1	0	1	0
6	1	2	31	49550	6871	0.69566138158552348614	0	1	827.25137600209563971	0	NaN	NaN	0	1	1	0	1	0
6	1	2	32	6261	4263	0.69570767960976809263	0	1	809.29995199767290615	0	NaN	NaN	0	1	1	0	1	0
6	1	2	33	32030	3694	0.69575397204607725143	0	1	691.08166799924219958	0	NaN	NaN	0	1	1	0	1	0
6	1	2	34	8895	5322	0.69580026541370898485	0	1	787.97479900094913319	0	NaN	NaN	0	1	1	0	1	0
6	1	2	35	51747	4061	0.6958465619245544076	0	1	846.48575900064315647	0	NaN	NaN	0	1	1	0	1	0
6	1	2	36	63084	7985	0.69589284795802086592	0	1	837.65674200185458176	0	NaN	NaN	0	1	1	0	1	0
6	1	2	37	1102	6041	0.69593914528377354145	0	1	970.79025899802218191	0	NaN	NaN	0	1	1	0	1	0
6	1	2	38	15951	6142	0.69598543597385287285	0	1	691.24986899987561628	0	NaN	NaN	0	1	1	0	1	0
6	1	2	39	70767	6843	0.69603173795621842146	0	1	875.34555999809526838	0	NaN	NaN	0	1	1	0	1	0
6	1	2	40	37015	7442	0.69607802503742277622	0	1	710.97729000030085444	0	NaN	NaN	0	1	1	0	1	0
6	1	2	41	66496	1108	0.69617062446195632219	0	1	622.06558799880440347	0	NaN	NaN	0	1	1	0	1	0
6	1	2	42	5917	9936	0.69621690723579376936	0	1	1226.8433760000334587	0	NaN	NaN	0	1	1	0	1	0
6	1	2	43	63620	2757	0.69626311212778091431	0	1	617.73083899970515631	0	NaN	NaN	0	1	1	0	1	0
6	1	2	44	60757	9658	0.69630940596107393503	0	1	826.60480900085531175	0	NaN	NaN	0	1	1	0	1	0
6	1	2	45	66500	5169	0.6963557008421048522	1	1	805.70544700094615109	0	41	NaN	1	1	0	1	2	0
6	1	2	46	51023	3376	0.6964019945589825511	0	1	683.61483699845848605	0	NaN	NaN	0	1	1	0	1	0
6	1	2	47	45236	7287	0.69644828024320304394	0	1	808.05454000073950738	0	NaN	NaN	0	1	1	0	1	0
6	1	2	48	17323	5363	0.69649458269122987986	0	1	772.18449800056987442	0	NaN	NaN	0	1	1	0	1	0
6	1	2	49	48566	5834	0.69654087675735354424	0	1	1139.9115000021993183	0	NaN	NaN	0	1	1	0	1	0
6	1	2	50	37814	6448	0.69658716325648128986	0	1	908.12408499914454296	0	NaN	NaN	0	1	1	0	1	0
6	1	2	51	47216	4186	0.69663345906883478165	0	1	803.28427700078464113	0	NaN	NaN	0	1	1	0	1	0
6	1	2	52	15698	9715	0.69667975616175681353	0	1	807.01102400053059682	0	NaN	NaN	0	1	1	0	1	0
6	1	2	53	54468	1430	0.6967723482521250844	0	1	755.90212499810149893	0	NaN	NaN	0	1	1	0	1	0
6	1	2	54	40923	9621	0.69681864208541810513	0	1	749.35269599882303737	0	NaN	NaN	0	1	1	0	1	0
6	1	2	55	47210	7112	0.69686493626795709133	0	1	809.09925199739518575	0	NaN	NaN	0	1	1	0	1	0
6	1	2	56	29573	9845	0.69691122218500822783	0	1	870.83013200026471168	0	NaN	NaN	0	1	1	0	1	0
6	1	2	57	14685	7473	0.69695752707775682211	0	1	808.5220899993146304	0	NaN	NaN	0	1	1	0	1	0
6	1	2	58	6432	60	0.69700381462462246418	0	1	1389.6073640025861096	0	NaN	NaN	0	1	1	0	1	0
6	1	2	59	63620	2757	0.69705011299811303616	1	1	722.59863799990853295	0	15	NaN	1	1	0	1	2	0
6	1	2	60	28325	2704	0.69709640857763588428	0	1	634.37817399972118437	0	NaN	NaN	0	1	1	0	1	0
6	1	2	61	17678	8634	0.69714270532131195068	1	1	979.35486099959234707	0	104	NaN	1	1	0	1	2	0
6	1	2	62	49055	4900	0.69718899042345583439	0	1	676.07616399982362054	0	NaN	NaN	0	1	1	0	1	0
6	1	3	1	31549	7336	0.69869741238653659821	0	1	666.9585689996893052	0	NaN	NaN	0	1	1	0	1	0
6	1	3	2	70336	970	0.69874373776838183403	0	1	698.76935499996761791	0	NaN	NaN	0	1	1	0	1	0
6	1	3	3	23823	4229	0.69878999702632427216	0	1	680.95841099784593098	0	NaN	NaN	0	1	1	0	1	0
6	1	3	4	45962	3770	0.69883629772812128067	0	1	734.40608199962298386	0	NaN	NaN	0	1	1	0	1	0
6	1	3	5	24550	3284	0.69888258748687803745	0	1	648.49095899990061298	0	NaN	NaN	0	1	1	0	1	0
6	1	3	6	54677	6316	0.69892887934111058712	0	1	680.91921299856039695	0	NaN	NaN	0	1	1	0	1	0
6	1	3	7	54599	1266	0.69897517899516969919	0	1	802.46059000273817219	0	NaN	NaN	0	1	1	0	1	0
6	1	3	8	36577	479	0.69902146176900714636	0	1	988.15604899937170558	0	NaN	NaN	0	1	1	0	1	0
6	1	3	9	21215	6277	0.69906776642892509699	0	1	602.14597400045022368	0	NaN	NaN	0	1	1	0	1	0
6	1	3	10	2967	9754	0.6991141163744032383	0	1	830.79659299983177334	0	NaN	NaN	0	1	1	0	1	0
6	1	3	11	20670	7300	0.69920671067666262388	0	1	780.23329400093643926	0	NaN	NaN	0	1	1	0	1	0
6	1	3	12	5483	1104	0.69925293989945203066	0	1	718.57785700194654055	0	NaN	NaN	0	1	1	0	1	0
6	1	3	13	57655	7313	0.69929930521175265312	0	1	970.49484000308439136	0	NaN	NaN	0	1	1	0	1	0
6	1	3	14	70007	3250	0.69934552628546953201	0	1	1062.5670590015943162	0	NaN	NaN	0	1	1	0	1	0
6	1	3	15	25614	6726	0.69939190323930233717	0	1	1051.7783319992304314	0	NaN	NaN	0	1	1	0	1	0
6	1	3	16	20594	8054	0.6994381175609305501	0	1	921.02463400078704581	0	NaN	NaN	0	1	1	0	1	0
6	1	3	17	43933	7613	0.69948449765797704458	0	1	818.01521300076274201	0	NaN	NaN	0	1	1	0	1	0
6	1	3	18	44060	6236	0.69953069859184324741	0	1	849.91247000289149582	0	NaN	NaN	0	1	1	0	1	0
6	1	3	19	15988	2259	0.69957708381116390228	0	1	868.57658599910791963	0	NaN	NaN	0	1	1	0	1	0
6	1	3	20	6211	3968	0.69962328905239701271	0	1	818.1515610012866091	0	NaN	NaN	0	1	1	0	1	0
6	1	3	21	70752	2980	0.69966968148946762085	0	1	821.76835300197126344	0	NaN	NaN	0	1	1	0	1	0
6	1	3	22	17098	9718	0.6997158838203176856	0	1	1120.8636410010512918	0	NaN	NaN	0	1	1	0	1	0
6	1	3	23	19873	1550	0.69976227730512619019	0	1	713.84118000059970655	0	NaN	NaN	0	1	1	0	1	0
6	1	3	24	70752	2980	0.69980847113765776157	1	1	874.55247099933330901	0	2	NaN	1	1	0	1	2	0
6	1	3	25	72764	6274	0.69990106218028813601	0	1	1273.6954149986559059	0	NaN	NaN	0	1	1	0	1	0
6	1	3	26	71351	6666	0.69994725985452532768	0	1	878.88362900048377924	0	NaN	NaN	0	1	1	0	1	0
6	1	3	27	31174	3580	0.69999355159234255552	0	1	734.76665300040622242	0	NaN	NaN	0	1	1	0	1	0
6	1	3	28	57047	791	0.70003986579831689596	0	1	1101.904374998412095	0	NaN	NaN	0	1	1	0	1	0
6	1	3	29	50606	7771	0.70008613518439233303	1	1	1042.0948610008053947	0	99	NaN	1	1	0	1	2	0
6	1	3	30	63084	7985	0.70013243961147964001	1	1	881.1865339994255919	0	55	NaN	1	1	0	1	2	0
6	1	3	31	26456	5651	0.70017872494645416737	0	1	945.21788400015793741	0	NaN	NaN	0	1	1	0	1	0
6	1	3	32	72136	4786	0.70022501808125525713	0	1	903.76362800088827498	0	NaN	NaN	0	1	1	0	1	0
6	1	3	33	52453	5910	0.70027130830567330122	0	1	1016.600017999735428	0	NaN	NaN	0	1	1	0	1	0
6	1	3	34	25521	6588	0.70031761564314365387	0	1	635.61445999948773533	0	NaN	NaN	0	1	1	0	1	0
6	1	3	35	29463	5925	0.700363905169069767	0	1	689.01692899817135185	0	NaN	NaN	0	1	1	0	1	0
6	1	3	36	32483	5699	0.70045649388339370489	0	1	722.90273500038892962	0	NaN	NaN	0	1	1	0	1	0
6	1	3	37	27698	3719	0.7005027777049690485	0	1	1038.4192010023980401	0	NaN	NaN	0	1	1	0	1	0
6	1	3	38	2010	5440	0.70054907782468944788	0	1	1030.9811340011947323	0	NaN	NaN	0	1	1	0	1	0
6	1	3	39	5426	9470	0.70059537456836551428	0	1	684.23286700272001326	0	NaN	NaN	0	1	1	0	1	0
6	1	3	40	36139	1330	0.70064167259261012077	0	1	746.29699100114521571	0	NaN	NaN	0	1	1	0	1	0
6	1	3	41	27006	8935	0.7006879560649394989	0	1	670.45893099930253811	0	NaN	NaN	0	1	1	0	1	0
6	1	3	42	7660	80	0.70073425362352281809	0	1	576.74186599979293533	0	NaN	NaN	0	1	1	0	1	0
6	1	3	43	49053	2159	0.70078054908663034439	0	1	622.83088199910707772	0	NaN	NaN	0	1	1	0	1	0
6	1	3	44	19176	1866	0.70082684303633868694	0	1	634.32909099719836377	0	NaN	NaN	0	1	1	0	1	0
6	1	3	45	27753	5965	0.70091943512670695782	0	1	683.80025200167438015	0	NaN	NaN	0	1	1	0	1	0
6	1	3	46	54562	7512	0.7009657279122620821	0	1	1191.1572440003510565	0	NaN	NaN	0	1	1	0	1	0
6	1	3	47	52746	4025	0.70101202349178493023	0	1	717.32722399974591099	0	NaN	NaN	0	1	1	0	1	0
6	1	3	48	52746	4025	0.70105831674300134182	1	1	802.15666399817564525	0	0	NaN	1	1	0	1	2	0
6	1	3	49	30374	403	0.70110461069270968437	0	1	733.2492749992525205	0	NaN	NaN	0	1	1	0	1	0
6	1	3	50	224	1665	0.70115090487524867058	0	1	680.84043499766266905	0	NaN	NaN	0	1	1	0	1	0
6	1	3	51	57497	9667	0.70119719125796109438	0	1	687.45958100043935701	0	NaN	NaN	0	1	2	0	1	0
6	1	3	52	25960	340	0.70124349277466535568	0	1	883.2948300005227793	0	NaN	NaN	0	1	1	0	1	0
6	1	3	53	835	6692	0.70128969114739447832	0	1	831.8277760008641053	0	NaN	NaN	0	1	1	0	1	0
6	1	3	54	8491	3824	0.70138227753341197968	0	1	911.15498799990746193	0	NaN	NaN	0	1	1	0	1	0
6	1	3	55	9924	1160	0.70142857404425740242	0	1	928.03960899982484989	0	NaN	NaN	0	1	1	0	1	0
6	1	3	56	26735	7046	0.70147486764471977949	1	1	743.59605900099268183	0	121	NaN	1	1	0	1	2	0
6	1	3	57	1777	7852	0.70152115728706121445	0	1	1185.9324809993267991	0	NaN	NaN	0	1	1	0	1	0
6	1	3	58	42367	5291	0.70156745635904371738	0	1	746.59350499860011041	0	NaN	NaN	0	1	1	0	1	0
6	1	3	59	54401	3595	0.70161374518647789955	0	1	778.04377999927964993	0	NaN	NaN	0	1	1	0	1	0
6	1	3	60	60056	2325	0.70166003995109349489	0	1	656.92864900120184757	0	NaN	NaN	0	1	1	0	1	0
6	1	3	61	66140	4285	0.70170633948873728514	0	1	812.75147100313915871	0	NaN	NaN	0	1	1	0	1	0
6	1	3	62	40189	8561	0.70175263297278434038	0	1	753.46219200218911283	0	NaN	NaN	0	1	1	0	1	0
6	1	3	63	37993	3014	0.70179892750456929207	1	1	927.84817800202290528	0	95	NaN	1	1	0	1	2	0
6	1	4	1	30374	403	0.70341631234623491764	1	1	1017.6960839999082964	0	14	NaN	1	1	0	1	2	0
6	1	4	2	44981	612	0.70346261363010853529	1	0	1485.8259570028167218	0	153	NaN	1	0	1	0	1	0
6	1	4	3	45940	4687	0.70350890560075640678	0	1	774.20057199924485758	0	NaN	NaN	0	1	1	0	1	0
6	1	4	4	50548	9425	0.70355521130841225386	1	0	782.44936400005826727	0	170	NaN	1	0	1	0	1	0
6	1	4	5	2155	7750	0.70360148570034652948	0	1	1203.8006859984307084	0	NaN	NaN	0	1	1	0	1	0
6	1	4	6	17127	3194	0.70364780444651842117	0	1	1008.8039980000758078	0	NaN	NaN	0	1	1	0	1	0
6	1	4	7	23869	2628	0.70369408128317445517	0	1	851.8398790001810994	0	NaN	NaN	0	1	1	0	1	0
6	1	4	8	71151	9722	0.70374037872534245253	0	1	888.86667900078464299	0	NaN	NaN	0	1	1	0	1	0
6	1	4	9	40189	8561	0.70378666999749839306	1	1	936.14443100159405731	0	9	NaN	1	1	0	1	2	0
6	1	4	10	7759	2670	0.70383296278305351734	0	1	784.11490199869149365	0	NaN	NaN	0	1	1	0	1	0
6	1	4	11	1312	5109	0.70392554590944200754	0	1	941.98396499996306375	0	NaN	NaN	0	1	1	0	1	0
6	1	4	12	65294	3457	0.70397184090688824654	0	1	770.61220299947308376	0	NaN	NaN	0	1	1	0	1	0
6	1	4	13	17860	9972	0.70401814242359250784	0	1	720.47168199787847698	0	NaN	NaN	0	1	1	0	1	0
6	1	4	14	65415	899	0.70406443439424037933	0	1	937.66522199803148396	0	NaN	NaN	0	1	1	0	1	0
6	1	4	15	58256	5741	0.7041107875993475318	0	1	1118.6874170016380958	0	NaN	NaN	0	1	1	0	1	0
6	1	4	16	23920	3831	0.70415701461024582386	0	1	903.99701299975276925	0	NaN	NaN	0	1	1	0	1	0
6	1	4	17	23586	3799	0.70420337526593357325	0	1	866.81695299921557307	0	NaN	NaN	0	1	1	0	1	0
6	1	4	18	37827	2517	0.70424961124081164598	0	1	882.88310399730107747	0	NaN	NaN	0	1	1	0	1	0
6	1	4	19	55228	6504	0.70429597178008407354	0	1	868.29163099901052192	0	NaN	NaN	0	1	1	0	1	0
6	1	4	20	19224	3548	0.70438856747932732105	0	1	909.25736099961795844	0	NaN	NaN	0	1	1	0	1	0
6	1	4	21	33944	6399	0.70443477923981845379	0	1	861.10002000350505114	0	NaN	NaN	0	1	1	0	1	0
6	1	4	22	59226	3095	0.70448116410989314318	0	1	1128.9702770009171218	0	NaN	NaN	0	1	1	0	1	0
6	1	4	23	6308	9021	0.70452737610321491957	0	1	1971.5818399999989197	0	NaN	NaN	0	1	1	0	1	0
6	1	4	24	33434	9121	0.7045737589942291379	0	1	755.73879999865312129	0	NaN	NaN	0	1	1	0	1	0
6	1	4	25	1777	7852	0.70461996365338563919	1	1	865.21852300211321563	0	30	NaN	1	1	0	1	2	0
6	1	4	26	66496	1108	0.70466635434422641993	1	1	804.15488799917511642	0	109	NaN	1	1	0	1	2	0
6	1	4	27	22414	8441	0.70471255236770957708	0	1	702.68983800269779749	0	NaN	NaN	0	1	1	0	1	0
6	1	4	28	24016	9826	0.70475895050913095474	0	0	3015.4831159998138901	1	NaN	NaN	0	0	1	1	2	0
6	1	4	29	33956	7559	0.70480513316579163074	0	1	709.1306980000808835	0	NaN	NaN	0	1	1	0	1	0
6	1	4	30	18384	2880	0.70489772909786552191	0	0	1170.1785169971117284	0	NaN	NaN	0	0	0	1	2	0
6	1	4	31	56172	9949	0.70494413399137556553	0	1	862.72345099860103801	0	NaN	NaN	0	1	1	0	1	0
6	1	4	32	30391	7441	0.70499031012877821922	1	0	1503.7140489985176828	0	196	NaN	1	0	1	0	1	0
6	1	4	33	59903	4751	0.70503661001566797495	0	1	730.91221499998937361	0	NaN	NaN	0	1	1	0	1	0
6	1	4	34	14356	5679	0.7050828093197196722	0	1	928.93647600067197345	0	NaN	NaN	0	1	1	0	1	0
6	1	4	35	22892	9865	0.70512912038248032331	1	1	1075.6200809992151335	0	133	NaN	1	1	0	1	2	0
6	1	4	36	23626	1645	0.70517539407592266798	0	1	870.92861199926119298	0	NaN	NaN	0	1	1	0	1	0
6	1	4	37	54599	1266	0.70522170886397361755	1	1	909.03475999948568642	0	92	NaN	1	1	0	1	2	0
6	1	4	38	46786	1549	0.7052679798798635602	0	1	833.31042700228863396	0	NaN	NaN	0	1	1	0	1	0
6	1	4	39	23823	4229	0.70531427860260009766	1	1	770.38926299792365171	0	98	NaN	1	1	0	1	2	0
6	1	4	40	11461	9562	0.70536057371646165848	0	1	1414.1382859997975174	0	NaN	NaN	0	1	1	0	1	0
6	1	4	41	12525	6187	0.70545315358322113752	0	1	818.40167900008964352	0	NaN	NaN	0	1	1	0	1	0
6	1	4	42	40834	8748	0.70549945649690926075	1	1	1303.2738110014179256	0	187	NaN	1	1	0	1	2	0
6	1	4	43	22572	8374	0.70554574462585151196	0	0	1769.1451860009692609	0	NaN	NaN	0	0	0	1	2	0
6	1	4	44	42172	559	0.70559203426819294691	0	1	873.24093200004426762	0	NaN	NaN	0	1	1	0	1	0
6	1	4	45	5603	53	0.70563834207132458687	0	1	749.71613700108719058	0	NaN	NaN	0	1	1	0	1	0
