SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA
4	1	1	33	48311	6661	0.72519657737575471401	0	1	755.12667701696045697	0	NaN	NaN	0	1	1	0	1	0
4	1	1	34	40407	2400	0.72524287528358399868	0	1	908.96970700123347342	0	NaN	NaN	0	1	1	0	1	0
4	1	1	35	3884	2252	0.72533546015620231628	0	1	702.69902399741113186	0	NaN	NaN	0	1	1	0	1	0
4	1	1	36	44981	612	0.72538175538647919893	0	1	1084.1987270105164498	0	NaN	NaN	0	1	1	0	1	0
4	1	1	37	2046	1609	0.7254280520137399435	0	1	835.666041006334126	0	NaN	NaN	0	1	1	0	1	0
4	1	1	38	52463	3579	0.72547433828003704548	0	1	773.57021599891595542	0	NaN	NaN	0	1	1	0	1	0
4	1	1	39	45206	1703	0.7255206364206969738	0	1	1018.8212640059646219	0	NaN	NaN	0	1	1	0	1	0
4	1	1	40	25109	9976	0.72556692804209887981	0	1	758.19802499609068036	0	NaN	NaN	0	1	1	0	1	0
4	1	1	41	61538	5770	0.72561322408728301525	0	0	2651.5478250221349299	1	NaN	NaN	0	0	1	1	2	0
4	1	1	42	12591	8748	0.7256595236249268055	0	1	909.76647700881585479	0	NaN	NaN	0	1	1	0	1	0
4	1	1	43	30286	9202	0.72570581967011094093	0	1	710.48290299950167537	0	NaN	NaN	0	1	1	0	1	0
4	1	1	44	42917	3123	0.72575210267677903175	0	1	882.20405200263485312	0	NaN	NaN	0	1	1	0	1	0
4	1	1	45	32626	436	0.72579840780235826969	0	1	1190.1961480034515262	0	NaN	NaN	0	1	1	0	1	0
4	1	1	46	28551	4586	0.72589098871685564518	1	1	1002.688773995032534	0	28	NaN	1	1	0	1	2	0
4	1	1	47	8625	1499	0.72593727963976562023	0	1	1125.0540949986316264	0	NaN	NaN	0	1	1	0	1	0
4	1	1	48	42586	2872	0.72598357684910297394	0	1	953.21780300582759082	0	NaN	NaN	0	1	1	0	1	0
4	1	1	49	34939	9173	0.72602987650316208601	0	1	1042.8476759989280254	0	NaN	NaN	0	1	1	0	1	0
4	1	1	50	39620	2665	0.72607616567984223366	0	1	1104.2045329813845456	0	NaN	NaN	0	1	1	0	1	0
4	1	1	51	40292	1045	0.7261224591638892889	0	1	1004.426718020113185	0	NaN	NaN	0	1	1	0	1	0
4	1	1	52	30964	1974	0.72616875357925891876	0	1	1002.4088810023386031	0	NaN	NaN	0	1	1	0	1	0
4	1	1	53	67118	2268	0.72621505241841077805	0	1	884.74604001385159791	0	NaN	NaN	0	1	1	0	1	0
4	1	1	54	29186	7771	0.72626134566962718964	0	1	901.91914100432768464	0	NaN	NaN	0	1	1	0	1	0
4	1	1	55	17654	6336	0.72635393601376563311	0	1	926.06104299193248153	0	NaN	NaN	0	1	1	0	1	0
4	1	1	56	53053	727	0.72640022775158286095	0	1	803.97644499316811562	0	NaN	NaN	0	1	1	0	1	0
4	1	1	57	4931	40	0.72644642728846520185	0	1	1873.1167940131854266	0	NaN	NaN	0	1	1	0	1	0
4	1	1	58	4935	6000	0.72649272088892757893	0	1	1102.2485389839857817	0	NaN	NaN	0	1	1	0	1	0
4	1	1	59	50029	7046	0.72653901122976094484	0	1	930.98099800408817828	0	NaN	NaN	0	1	1	0	1	0
4	1	1	60	18199	1607	0.72658530436456203461	0	1	1004.1463350062258542	0	NaN	NaN	0	1	1	0	1	0
4	1	1	61	54033	2132	0.7266315976157784462	0	1	923.4839589917100966	0	NaN	NaN	0	1	1	0	1	0
4	1	1	62	31011	5352	0.72667789168190211058	0	1	1102.4099140195176005	0	NaN	NaN	0	1	1	0	1	0
4	1	1	63	50771	2514	0.72672418423462659121	0	1	765.89226699434220791	0	NaN	NaN	0	1	1	0	1	0
4	1	2	1	12647	5730	0.72822980140335857868	0	1	943.44980199821293354	0	NaN	NaN	0	1	1	0	1	0
4	1	2	2	41405	4135	0.72827617789153009653	0	1	830.5402889964170754	0	NaN	NaN	0	1	1	0	1	0
4	1	2	3	67782	5169	0.72832239710260182619	0	1	822.00946597731672227	0	NaN	NaN	0	1	1	0	1	0
4	1	2	4	53303	5821	0.72836876311339437962	0	1	999.24118097987957299	0	NaN	NaN	0	1	1	0	1	0
4	1	2	5	8266	8842	0.72841497731860727072	0	1	2183.382407994940877	0	NaN	NaN	0	1	1	0	1	0
4	1	2	6	41405	4135	0.72846137103624641895	1	1	835.99395101191475987	0	3	NaN	1	1	0	1	2	0
4	1	2	7	26378	4990	0.72850757057312875986	0	1	866.0866590216755867	0	NaN	NaN	0	1	1	0	1	0
4	1	2	8	45669	9955	0.72855395753867924213	0	1	1376.8845710146706551	0	NaN	NaN	0	1	2	0	1	0
4	1	2	9	46328	7331	0.72860015206970274448	0	1	1645.0082710071001202	1	NaN	NaN	0	1	1	1	1	0
4	1	2	10	9475	3470	0.72864655510056763887	0	1	1217.0297380071133375	0	NaN	NaN	0	1	1	0	1	0
4	1	2	11	9940	9913	0.7286927409004420042	0	1	1168.2071370014455169	0	NaN	NaN	0	1	1	0	1	0
4	1	2	12	18480	3207	0.72878533636685460806	0	1	832.32124699861742556	0	NaN	NaN	0	1	1	0	1	0
4	1	2	13	13676	5799	0.72883174603339284658	0	1	2598.3193330175708979	0	NaN	NaN	0	1	1	0	1	0
4	1	2	14	12080	4068	0.72887792834080755711	0	1	1154.3206739879678935	0	NaN	NaN	0	1	1	0	1	0
4	1	2	15	26405	2204	0.72892412671353667974	0	1	806.78910700953565538	0	NaN	NaN	0	1	1	0	1	0
4	1	2	16	23742	7081	0.72897040564566850662	0	1	1103.165509004611522	0	NaN	NaN	0	1	1	0	1	0
4	1	2	17	18558	3632	0.72901671240106225014	0	1	1160.8143069897778332	0	NaN	NaN	0	1	1	0	1	0
4	1	2	18	25554	3444	0.72906300437171012163	0	1	1139.0594399999827147	0	NaN	NaN	0	1	1	0	1	0
4	1	2	19	22739	2840	0.72910929261706769466	0	1	2156.7349669930990785	0	NaN	NaN	0	1	1	0	1	0
4	1	2	20	52190	1538	0.72915558400563895702	0	1	3257.9990779922809452	0	NaN	NaN	0	1	1	0	1	0
4	1	2	21	38153	8951	0.72924818191677331924	0	1	1078.3195250260178	0	NaN	NaN	0	1	1	0	1	0
4	1	2	22	45977	8009	0.7292944715591147542	0	1	834.74896400002762675	0	NaN	NaN	0	1	1	0	1	0
4	1	2	23	28578	5772	0.72934076178353279829	0	1	1650.4605289956089109	0	NaN	NaN	0	1	1	0	1	0
4	1	2	24	46014	5200	0.72938706004060804844	0	1	971.40833799494430423	0	NaN	NaN	0	1	1	0	1	0
4	1	2	25	69468	7984	0.72943335049785673618	0	1	1587.4537939962465316	0	NaN	NaN	0	1	1	0	1	0
4	1	2	26	36173	9865	0.72947964898776262999	0	1	957.68141801818273962	0	NaN	NaN	0	1	1	0	1	0
4	1	2	27	60743	7367	0.72952594154048711061	0	1	1171.8783659744076431	0	NaN	NaN	0	1	1	0	1	0
4	1	2	28	32626	436	0.72957223781850188971	1	1	902.72721901419572532	0	45	NaN	1	1	0	1	2	0
4	1	2	29	60287	3014	0.72961853211745619774	0	1	780.53545599686913192	0	NaN	NaN	0	1	1	0	1	0
4	1	2	30	64239	3569	0.72966481873299926519	0	1	855.68873400916345417	0	NaN	NaN	0	1	1	0	1	0
4	1	2	31	65093	6871	0.72975741035770624876	0	1	977.18620899831876159	0	NaN	NaN	0	1	1	0	1	0
4	1	2	32	47139	4263	0.72980370651930570602	0	1	1034.7841659968253225	0	NaN	NaN	0	1	1	0	1	0
4	1	2	33	65408	3694	0.72985000268090516329	0	1	1003.962555987527594	0	NaN	NaN	0	1	1	0	1	0
4	1	2	34	56231	5322	0.72989629465155303478	0	1	2545.1473039865959436	0	NaN	NaN	0	1	1	0	1	0
4	1	2	35	42231	4061	0.72994259081315249205	0	1	1056.0854129726067185	0	NaN	NaN	0	1	1	0	1	0
4	1	2	36	36999	7985	0.72998888581059873104	0	1	2183.5605140076950192	0	NaN	NaN	0	1	2	0	1	0
4	1	2	37	56248	6041	0.73003517230972647667	0	1	1403.5946819931268692	0	NaN	NaN	0	1	1	0	1	0
4	1	2	38	66633	6142	0.7300814782502129674	0	1	1074.891511001624167	0	NaN	NaN	0	1	1	0	1	0
4	1	2	39	17888	6843	0.73012776544783264399	0	1	865.33279699506238103	0	NaN	NaN	0	1	1	0	1	0
4	1	2	40	51445	7442	0.73017396498471498489	0	1	685.26148900855332613	0	NaN	NaN	0	1	1	0	1	0
4	1	2	41	31497	1108	0.73026655148714780807	0	1	1504.0018240106292069	0	NaN	NaN	0	1	1	0	1	0
4	1	2	42	55895	9936	0.73031284485477954149	0	0	1657.9436099855229259	0	NaN	NaN	0	0	0	1	2	0
4	1	2	43	9169	2757	0.73035914602223783731	0	1	1115.4120949795469642	0	NaN	NaN	0	1	1	0	1	0
4	1	2	44	57799	9658	0.73040548490826040506	0	1	1806.444640998961404	0	NaN	NaN	0	1	1	0	1	0
4	1	2	45	67782	5169	0.73045177478343248367	1	1	952.65421300427988172	0	41	NaN	1	1	0	1	2	0
4	1	2	46	19747	3376	0.73049808037467300892	0	1	1034.7945379908196628	0	NaN	NaN	0	1	1	0	1	0
4	1	2	47	9392	7287	0.73054436908569186926	0	1	2107.4086249864194542	0	NaN	NaN	0	1	1	0	1	0
4	1	2	48	18729	5363	0.73059066745918244123	0	1	1581.7653150006663054	0	NaN	NaN	0	1	1	0	1	0
4	1	2	49	41484	5834	0.73063697223551571369	0	1	1651.0417019890155643	0	NaN	NaN	0	1	1	0	1	0
4	1	2	50	40394	6448	0.73068326886277645826	0	1	1372.744218009756878	0	NaN	NaN	0	1	1	0	1	0
4	1	2	51	5030	4186	0.73072956700343638659	0	1	795.29650101903825998	0	NaN	NaN	0	1	1	0	1	0
4	1	2	52	39969	9715	0.7307758629322052002	0	1	1157.2776060202158988	0	NaN	NaN	0	1	1	0	1	0
4	1	2	53	37907	1430	0.73086845770012587309	0	1	1939.9418309913016856	0	NaN	NaN	0	1	1	0	1	0
4	1	2	54	28249	9621	0.73091475805267691612	0	1	1421.1659859865903854	0	NaN	NaN	0	1	1	0	1	0
4	1	2	55	30919	7112	0.73096104746218770742	0	1	2046.6270149918273091	0	NaN	NaN	0	1	1	0	1	0
4	1	2	56	51111	9845	0.73100734781473875046	0	1	1382.9969209909904748	0	NaN	NaN	0	1	1	0	1	0
4	1	2	57	41215	7473	0.73105364828370511532	0	1	2170.5981639970559627	0	NaN	NaN	0	1	1	0	1	0
4	1	2	58	6432	60	0.73109995084814727306	0	1	1425.6136180192697793	0	NaN	NaN	0	1	1	0	1	0
4	1	2	59	9169	2757	0.73114624200388789177	1	1	1762.4444889952428639	0	15	NaN	1	1	0	1	2	0
4	1	2	60	62732	2704	0.7311925393296405673	0	1	1200.3902109863702208	0	NaN	NaN	0	1	1	0	1	0
4	1	2	61	10743	8634	0.73123883665539324284	1	1	1857.6615140191279352	0	104	NaN	1	1	0	1	2	0
4	1	2	62	53114	4900	0.73128502489998936653	0	1	1161.7628860112745315	0	NaN	NaN	0	1	1	0	1	0
4	1	3	1	11062	7336	0.7327897555660456419	0	1	977.30260301614180207	0	NaN	NaN	0	1	1	0	1	0
4	1	3	2	70336	970	0.7328360570827499032	0	1	2053.0041790043469518	0	NaN	NaN	0	1	1	0	1	0
4	1	3	3	10899	4229	0.732882343465462327	0	0	1830.1034159958362579	0	NaN	NaN	0	0	0	1	2	0
4	1	3	4	52543	3770	0.73292863962706178427	0	1	980.34943299717269838	0	NaN	NaN	0	1	1	0	1	0
4	1	3	5	26306	3284	0.73297493101563304663	0	1	1042.9570580017752945	0	NaN	NaN	0	1	1	0	1	0
4	1	3	6	60712	6316	0.73302122531458735466	0	1	1683.298899995861575	0	NaN	NaN	0	1	1	0	1	0
4	1	3	7	5481	1266	0.7330675243865698576	0	1	2239.2492330109234899	0	NaN	NaN	0	1	1	0	1	0
4	1	3	8	36577	479	0.73311381821986287832	0	1	1717.780483013484627	0	NaN	NaN	0	1	1	0	1	0
4	1	3	9	34780	6277	0.73316010739654302597	0	1	1270.7735809963196516	0	NaN	NaN	0	1	1	0	1	0
4	1	3	10	33778	9754	0.73320640157908201218	0	1	1472.2635429934598505	0	NaN	NaN	0	1	1	0	1	0
4	1	3	11	11912	7300	0.73329899564851075411	0	1	1132.832083007087931	0	NaN	NaN	0	1	1	0	1	0
4	1	3	12	26725	1104	0.73334528063423931599	0	1	1311.0847840143833309	0	NaN	NaN	0	1	1	0	1	0
4	1	3	13	35882	7313	0.73339158471208065748	0	1	1418.8616200117394328	0	NaN	NaN	0	1	1	0	1	0
4	1	3	14	59920	3250	0.73343787458725273609	0	1	1212.3363139980938286	0	NaN	NaN	0	1	1	0	1	0
4	1	3	15	70364	6726	0.73348417133092880249	0	1	1129.0720969846006483	0	NaN	NaN	0	1	1	0	1	0
4	1	3	16	2147	8054	0.73353045876137912273	0	1	1303.1079669890459627	0	NaN	NaN	0	1	1	0	1	0
4	1	3	17	7471	7613	0.73357675701845437288	0	1	1558.4928900061640888	0	NaN	NaN	0	1	1	0	1	0
4	1	3	18	71099	6236	0.73362305748742073774	0	1	1244.2101560009177774	0	NaN	NaN	0	1	1	0	1	0
4	1	3	19	60278	2259	0.73366934654768556356	0	1	1190.7659870048519224	0	NaN	NaN	0	1	1	0	1	0
4	1	3	20	64311	3968	0.73371563514228910208	0	1	2492.7112669975031167	0	NaN	NaN	0	1	1	0	1	0
4	1	3	21	65739	2980	0.73376193095464259386	0	1	1289.2038209829479456	0	NaN	NaN	0	1	1	0	1	0
4	1	3	22	1231	9718	0.73380823375191539526	0	1	1466.4749949879478663	0	NaN	NaN	0	1	1	0	1	0
4	1	3	23	38612	1550	0.7338545237435027957	0	1	1802.2604750003665686	0	NaN	NaN	0	1	1	0	1	0
4	1	3	24	65739	2980	0.73390081874094903469	1	1	905.30480700545012951	0	2	NaN	1	1	0	1	2	0
4	1	3	25	55833	6274	0.73399334540590643883	0	1	2224.6477870212402195	0	NaN	NaN	0	1	1	0	1	0
4	1	3	26	1947	6666	0.7340396450599655509	0	1	1734.5763679768424481	0	NaN	NaN	0	1	1	0	1	0
4	1	3	27	33310	3580	0.73408594110514968634	0	0	1249.1662509855814278	0	NaN	NaN	0	0	0	1	2	0
4	1	3	28	57047	791	0.73413223878014832735	0	1	1183.0138660152442753	0	NaN	NaN	0	1	1	0	1	0
4	1	3	29	29186	7771	0.73417853203136473894	1	1	947.57968600606545806	0	99	NaN	1	1	0	1	2	0
4	1	3	30	36999	7985	0.73422483366448432207	1	1	1362.6055110071320087	0	55	NaN	1	1	0	1	2	0
4	1	3	31	43041	5651	0.73427112994249910116	0	1	1013.5676340141799301	0	NaN	NaN	0	1	1	0	1	0
4	1	3	32	61166	4786	0.73431742843240499496	0	1	1597.4329280143138021	0	NaN	NaN	0	1	1	0	1	0
4	1	3	33	14040	5910	0.73436372634023427963	0	1	2045.0057900161482394	0	NaN	NaN	0	1	1	0	1	0
4	1	3	34	18799	6588	0.7344100242480635643	0	1	1706.8801290006376803	0	NaN	NaN	0	1	1	0	1	0
4	1	3	35	27266	5925	0.73445631214417517185	0	1	2066.4508110203314573	0	NaN	NaN	0	1	1	0	1	0
4	1	3	36	9090	5699	0.73454890982247889042	0	1	1672.0948059810325503	0	NaN	NaN	0	1	1	0	1	0
4	1	3	37	25787	3719	0.73459521634504199028	0	1	1216.726031998405233	0	NaN	NaN	0	1	1	0	1	0
4	1	3	38	23532	5440	0.73464143194723874331	0	1	1853.93744200700894	0	NaN	NaN	0	1	1	0	1	0
4	1	3	39	40856	9470	0.73468772799242287874	0	1	1131.9357090105768293	0	NaN	NaN	0	1	1	0	1	0
4	1	3	40	51492	1330	0.73473402217496186495	0	1	1966.3230589940212667	0	NaN	NaN	0	1	1	0	1	0
4	1	3	41	54805	8935	0.7347803118173032999	0	1	2457.6860480010509491	0	NaN	NaN	0	1	1	0	1	0
4	1	3	42	7660	80	0.73482660716399550438	0	1	1530.9056569822132587	0	NaN	NaN	0	1	1	0	1	0
4	1	3	43	65556	2159	0.73487289994955062866	0	1	1710.9809030080214143	0	NaN	NaN	0	1	1	0	1	0
4	1	3	44	54282	1866	0.73491920100059360266	0	1	1447.3140689951833338	0	NaN	NaN	0	1	1	0	1	0
4	1	3	45	21177	5965	0.73501178622245788574	0	1	1715.3450849873479456	0	NaN	NaN	0	1	1	0	1	0
4	1	3	46	62563	7512	0.7350580758647993207	0	1	1614.1137719969265163	0	NaN	NaN	0	1	1	0	1	0
4	1	3	47	6057	4025	0.73510437936056405306	0	1	1176.558751001721248	0	NaN	NaN	0	1	1	0	1	0
4	1	3	48	6057	4025	0.73515066900290548801	1	1	1335.8792189974337816	0	0	NaN	1	1	0	1	2	0
4	1	3	49	30374	403	0.73519696434959769249	0	1	2636.7021920159459114	0	NaN	NaN	0	1	1	0	1	0
4	1	3	50	41759	1665	0.73524315317627042532	0	1	1706.1526489851530641	0	NaN	NaN	0	1	1	0	1	0
4	1	3	51	9162	9667	0.73528944642748683691	0	1	1768.8692290103062987	0	NaN	NaN	0	1	1	0	1	0
4	1	3	52	25960	340	0.73533574084285646677	0	1	1653.2637490017805248	0	NaN	NaN	0	1	1	0	1	0
4	1	3	53	65576	6692	0.73538203362841159105	0	1	2003.0788519943598658	0	NaN	NaN	0	1	1	0	1	0
4	1	3	54	62194	3824	0.73547462699934840202	0	1	1265.0071149982977659	0	NaN	NaN	0	1	1	0	1	0
4	1	3	55	171	1160	0.73552091221790760756	0	1	1304.4910099997650832	0	NaN	NaN	0	1	1	0	1	0
4	1	3	56	50029	7046	0.73556721024215221405	1	1	1818.1600760144647211	0	121	NaN	1	1	0	1	2	0
4	1	3	57	62315	7852	0.73561350209638476372	0	1	1227.6617659954354167	0	NaN	NaN	0	1	1	0	1	0
4	1	3	58	703	5291	0.73565980617422610521	0	1	2301.7248779942747205	0	NaN	NaN	0	1	1	0	1	0
4	1	3	59	67458	3595	0.73570609232410788536	0	1	1879.5777620107401162	0	NaN	NaN	0	1	1	0	1	0
4	1	3	60	62059	2325	0.73575238697230815887	0	1	2361.510543996701017	0	NaN	NaN	0	1	1	0	1	0
4	1	3	61	36073	4285	0.73579868173692375422	0	1	1874.9149530194699764	0	NaN	NaN	0	1	1	0	1	0
4	1	3	62	49303	8561	0.73584497231058776379	0	1	1961.6220729949418455	0	NaN	NaN	0	1	1	0	1	0
4	1	3	63	60287	3014	0.73589127336163073778	1	1	1290.6301679904572666	0	95	NaN	1	1	0	1	2	0
4	1	4	1	30374	403	0.73739042365923523903	1	1	1327.1429860033094883	0	14	NaN	1	1	0	1	2	0
4	1	4	2	44981	612	0.73743672214914113283	1	1	2206.8658959760796279	0	153	NaN	1	1	0	1	2	0
4	1	4	3	16461	4687	0.73748301027808338404	0	0	2217.4816450278740376	0	NaN	NaN	0	0	0	1	2	0
4	1	4	4	58570	9425	0.7375293185468763113	1	1	1641.6462030028924346	0	170	NaN	1	1	0	1	2	0
4	1	4	5	59386	7750	0.73757559317164123058	0	1	1718.1388640019576997	0	NaN	NaN	0	1	1	0	1	0
4	1	4	6	17978	3194	0.73762190341949462891	0	1	1091.8164199974853545	0	NaN	NaN	0	1	1	0	1	0
4	1	4	7	32790	2628	0.73766818689182400703	0	1	1178.5922999843023717	0	NaN	NaN	0	1	1	0	1	0
4	1	4	8	27269	9722	0.73771448677871376276	0	1	1415.1891189976595342	0	NaN	NaN	0	1	1	0	1	0
4	1	4	9	49303	8561	0.73776077025104314089	1	1	803.62728799809701741	0	9	NaN	1	1	0	1	2	0
4	1	4	10	4953	2670	0.73780708492267876863	0	1	1134.6418009779881686	0	NaN	NaN	0	1	1	0	1	0
4	1	4	11	39739	5109	0.73789966781623661518	0	1	1104.4862400158308446	0	NaN	NaN	0	1	1	0	1	0
4	1	4	12	45444	3457	0.73794595361687242985	0	1	1936.0364119929727167	0	NaN	NaN	0	1	1	0	1	0
4	1	4	13	44956	9972	0.73799224791582673788	0	1	1817.0494929945562035	0	NaN	NaN	0	1	1	0	1	0
4	1	4	14	65415	899	0.73803853464778512716	0	1	1771.9286239880602807	0	NaN	NaN	0	1	1	0	1	0
4	1	4	15	35679	5741	0.73808484454639256001	0	1	1149.2250390001572669	0	NaN	NaN	0	1	1	0	1	0
4	1	4	16	65852	3831	0.73813113081268966198	0	1	2488.4475099970586598	0	NaN	NaN	0	1	1	0	1	0
4	1	4	17	40086	3799	0.73817742406390607357	0	1	1583.8861130177974701	0	NaN	NaN	0	1	1	0	1	0
4	1	4	18	43966	2517	0.73822372104041278362	0	1	1359.4986169773619622	0	NaN	NaN	0	1	1	0	1	0
4	1	4	19	71405	6504	0.73827001312747597694	0	0	2117.510380019666627	0	NaN	NaN	0	0	0	1	2	0
4	1	4	20	51168	3548	0.73836260405369102955	0	1	1223.6682020011357963	0	NaN	NaN	0	1	1	0	1	0
4	1	4	21	45818	6399	0.73840889031998813152	0	1	1917.2669590043369681	0	NaN	NaN	0	1	1	0	1	0
4	1	4	22	37232	3095	0.7384551886934787035	0	1	1429.449150018626824	0	NaN	NaN	0	1	1	0	1	0
4	1	4	23	60739	9021	0.73850147880148142576	0	1	2490.2172709989827126	0	NaN	NaN	0	1	1	0	1	0
4	1	4	24	62922	9121	0.73854776960797607899	0	1	1506.2440340116154402	0	NaN	NaN	0	1	1	0	1	0
4	1	4	25	62315	7852	0.7385940625099465251	1	1	870.28752299374900758	0	30	NaN	1	1	0	1	2	0
4	1	4	26	31497	1108	0.73864036647137254477	1	1	1457.5613450142554939	0	109	NaN	1	1	0	1	2	0
4	1	4	27	48734	8441	0.73868665623012930155	0	1	946.7892250104341656	0	NaN	NaN	0	1	1	0	1	0
4	1	4	28	31257	9826	0.7387329458724707365	0	1	1526.8345939985010773	0	NaN	NaN	0	1	1	0	1	0
4	1	4	29	7730	7559	0.73877924005500972271	0	1	1465.0868850003462285	0	NaN	NaN	0	1	1	0	1	0
4	1	4	30	49856	2880	0.73887173202820122242	0	1	1989.7117219807114452	0	NaN	NaN	0	1	1	0	1	0
4	1	4	31	60077	9949	0.73891802830621600151	0	1	1757.1667699958197773	0	NaN	NaN	0	1	1	0	1	0
4	1	4	32	53367	7441	0.73896432365290820599	1	1	1059.6269200032111257	0	196	NaN	1	1	0	1	2	0
4	1	4	33	38418	4751	0.73901062179356813431	0	1	1741.3807130069471896	0	NaN	NaN	0	1	1	0	1	0
4	1	4	34	43617	5679	0.73905691597610712051	0	1	2049.1911559947766364	0	NaN	NaN	0	1	1	0	1	0
4	1	4	35	36173	9865	0.7391032001469284296	1	1	1009.8629429994616657	0	133	NaN	1	1	0	1	2	0
4	1	4	36	17363	1645	0.73914949723985046148	0	1	3441.904779989272356	0	NaN	NaN	0	1	1	0	1	0
4	1	4	37	5481	1266	0.73919579305220395327	1	1	2506.4006500178948045	0	92	NaN	1	1	0	1	2	0
4	1	4	38	46006	1549	0.73924209491815418005	0	1	2076.762356999097392	0	NaN	NaN	0	1	1	0	1	0
4	1	4	39	10899	4229	0.73928838444408029318	1	1	1526.8506709835492074	0	98	NaN	1	1	0	1	2	0
4	1	4	40	41261	9562	0.73933468095492571592	0	1	2055.0652529927901924	0	NaN	NaN	0	1	1	0	1	0
4	1	4	41	15903	6187	0.73942726885434240103	0	1	1903.1380579981487244	0	NaN	NaN	0	1	1	0	1	0
4	1	4	42	12591	8748	0.73947355465497821569	1	0	2750.00332499621436	0	187	NaN	1	0	1	0	1	0
4	1	4	43	40059	8374	0.73951985023450106382	0	1	2218.0288700037635863	0	NaN	NaN	0	1	1	0	1	0
